Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,INTNED,1070
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,INTNEM,1006
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,INTNSL,1398
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,INTVKL,690
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,NPSHYD,458
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,NUCLEAR,4293
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,OCGT,1
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,OIL,0
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,OTHER,482
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,PS,-18
FUELHH,2025-02-02T11:30:00Z,2025-02-02T11:00:00Z,2025-02-02,23,WIND,8157
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,BIOMASS,3229
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,CCGT,8450
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,COAL,0
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTELEC,502
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTEW,-530
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTFR,1518
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTGRNL,0
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTIFA2,-4
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTIRL,-450
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTNED,890
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTNEM,1012
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTNSL,1398
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,INTVKL,582
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,NPSHYD,496
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,NUCLEAR,4293
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,OCGT,0
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,OIL,0
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,OTHER,466
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,PS,-18
FUELHH,2025-02-02T11:00:00Z,2025-02-02T10:30:00Z,2025-02-02,22,WIND,8444
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,BIOMASS,3231
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,CCGT,8949
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,COAL,0
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTELEC,482
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTEW,-530
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTFR,1494
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTGRNL,0
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTIFA2,-2
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTIRL,-450
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTNED,876
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTNEM,994
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTNSL,1398
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,INTVKL,548
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,NPSHYD,506
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,NUCLEAR,4291
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,OCGT,0
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,OIL,0
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,OTHER,413
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,PS,-16
FUELHH,2025-02-02T10:30:00Z,2025-02-02T10:00:00Z,2025-02-02,21,WIND,8477
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,BIOMASS,3239
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,CCGT,9718
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,COAL,0
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTELEC,256
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTEW,-530
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTFR,950
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTGRNL,0
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTIFA2,-2
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTIRL,-450
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTNED,418
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTNEM,370
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTNSL,1398
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,INTVKL,20
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,NPSHYD,488
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,NUCLEAR,4284
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,OCGT,0
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,OIL,0
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,OTHER,565
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,PS,100
FUELHH,2025-02-02T10:00:00Z,2025-02-02T09:30:00Z,2025-02-02,20,WIND,8688
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,BIOMASS,3239
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,CCGT,9990
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,COAL,0
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTELEC,230
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTEW,-510
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTFR,882
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTGRNL,0
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTIFA2,-2
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTIRL,-450
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTNED,380
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTNEM,340
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTNSL,1398
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,INTVKL,0
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,NPSHYD,485
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,NUCLEAR,4281
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,OCGT,0
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,OIL,0
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,OTHER,544
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,PS,-188
FUELHH,2025-02-02T09:30:00Z,2025-02-02T09:00:00Z,2025-02-02,19,WIND,9139
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,BIOMASS,3241
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,CCGT,10025
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,COAL,0
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTELEC,-88
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTEW,-376
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTFR,42
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTGRNL,0
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTIFA2,-2
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTIRL,-412
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTNED,-520
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTNEM,-178
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTNSL,1398
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,INTVKL,0
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,NPSHYD,492
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,NUCLEAR,4273
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,OCGT,0
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,OIL,0
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,OTHER,1010
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,PS,78
FUELHH,2025-02-02T09:00:00Z,2025-02-02T08:30:00Z,2025-02-02,18,WIND,9434
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,BIOMASS,3241
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,CCGT,9796
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,COAL,0
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTELEC,-102
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTEW,-228
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTFR,-16
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTGRNL,0
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTIFA2,-2
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTIRL,-356
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTNED,-602
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTNEM,-192
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTNSL,1398
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,INTVKL,-8
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,NPSHYD,470
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,NUCLEAR,4272
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,OCGT,0
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,OIL,0
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,OTHER,529
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,PS,-106
FUELHH,2025-02-02T08:30:00Z,2025-02-02T08:00:00Z,2025-02-02,17,WIND,9424
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,BIOMASS,3236
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,CCGT,9357
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,COAL,0
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTELEC,-104
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTEW,-142
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTFR,-918
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTGRNL,0
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTIFA2,-2
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTIRL,-308
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTNED,-988
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTNEM,-348
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTNSL,1398
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,INTVKL,-202
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,NPSHYD,435
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,NUCLEAR,4272
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,OCGT,0
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,OIL,0
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,OTHER,547
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,PS,-372
FUELHH,2025-02-02T08:00:00Z,2025-02-02T07:30:00Z,2025-02-02,16,WIND,9900
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,BIOMASS,3221
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,CCGT,8648
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,COAL,0
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTELEC,-104
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTEW,-24
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTFR,-888
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTGRNL,0
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTIFA2,-2
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTIRL,-266
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTNED,-974
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTNEM,-348
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTNSL,1398
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,INTVKL,-196
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,NPSHYD,422
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,NUCLEAR,4268
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,OCGT,0
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,OIL,0
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,OTHER,469
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,PS,-574
FUELHH,2025-02-02T07:30:00Z,2025-02-02T07:00:00Z,2025-02-02,15,WIND,10205
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,BIOMASS,3089
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,CCGT,7142
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,COAL,0
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTELEC,-104
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTEW,-122
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTFR,54
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTGRNL,0
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTIFA2,-2
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTIRL,-260
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTNED,-454
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTNEM,-318
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTNSL,1398
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,INTVKL,118
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,NPSHYD,369
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,NUCLEAR,4268
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,OCGT,0
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,OIL,0
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,OTHER,428
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,PS,-1322
FUELHH,2025-02-02T07:00:00Z,2025-02-02T06:30:00Z,2025-02-02,14,WIND,10315
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,BIOMASS,2847
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,CCGT,6510
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,COAL,0
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTELEC,-104
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTEW,-96
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTFR,96
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTGRNL,0
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTIFA2,-2
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTIRL,-184
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTNED,-444
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTNEM,-318
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTNSL,1398
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,INTVKL,132
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,NPSHYD,298
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,NUCLEAR,4276
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,OCGT,0
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,OIL,0
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,OTHER,312
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,PS,-1574
FUELHH,2025-02-02T06:30:00Z,2025-02-02T06:00:00Z,2025-02-02,13,WIND,10313
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,BIOMASS,2694
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,CCGT,6538
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,COAL,0
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTELEC,-104
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTEW,-2
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTFR,-440
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTGRNL,0
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTIFA2,-2
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTIRL,-120
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTNED,-604
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTNEM,-448
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTNSL,1398
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,INTVKL,132
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,NPSHYD,282
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,NUCLEAR,4275
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,OCGT,0
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,OIL,0
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,OTHER,322
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,PS,-1612
FUELHH,2025-02-02T06:00:00Z,2025-02-02T05:30:00Z,2025-02-02,12,WIND,10321
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,BIOMASS,2670
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,CCGT,6331
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,COAL,0
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTELEC,-104
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTEW,0
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTFR,-422
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTGRNL,0
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTIFA2,-2
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTIRL,-120
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTNED,-606
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTNEM,-448
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTNSL,1398
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,INTVKL,132
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,NPSHYD,281
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,NUCLEAR,4277
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,OCGT,1
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,OIL,0
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,OTHER,296
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,PS,-1430
FUELHH,2025-02-02T05:30:00Z,2025-02-02T05:00:00Z,2025-02-02,11,WIND,10285
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,BIOMASS,2581
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,CCGT,5947
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,COAL,0
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTELEC,-104
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTEW,-54
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTFR,346
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTGRNL,0
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTIFA2,-2
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTIRL,-120
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTNED,-530
FUELHH,2025-02-02T05:00:00Z,2025-02-02T04:30:00Z,2025-02-02,10,INTNEM,-320
